/home/gil/dev/test-set/blocks_world/problems/P09C03/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 2 42776 1
/home/gil/dev/test-set/blocks_world/problems/P09C04/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 42.036 50 299 8012084 0
/home/gil/dev/test-set/blocks_world/problems/P09C05/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 8 313432 1
/home/gil/dev/test-set/blocks_world/problems/P09C06/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 820 8558476 1
/home/gil/dev/test-set/blocks_world/problems/P09C07/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 8 200528 1
/home/gil/dev/test-set/blocks_world/problems/P09C08/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 65 1115464 1
/home/gil/dev/test-set/blocks_world/problems/P09C09/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 2 35440 1
/home/gil/dev/test-set/blocks_world/problems/P09C10/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 1467 27537176 1
/home/gil/dev/test-set/blocks_world/problems/P10C01/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 3479 125785084 134
/home/gil/dev/test-set/blocks_world/problems/P10C02/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 3602 121102920 124
/home/gil/dev/test-set/blocks_world/problems/P10C03/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 2302 125742312 134
/home/gil/dev/test-set/blocks_world/problems/P10C04/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 2462 125805244 134
/home/gil/dev/test-set/blocks_world/problems/P10C05/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 28.030 45 3 74408 0
/home/gil/dev/test-set/blocks_world/problems/P10C06/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 3602 87152448 124
/home/gil/dev/test-set/blocks_world/problems/P10C07/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 48.041 53 2 41044 0
/home/gil/dev/test-set/blocks_world/problems/P10C08/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 3601 87410820 124
/home/gil/dev/test-set/blocks_world/problems/P10C09/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 45.044 67 486 38023976 0
/home/gil/dev/test-set/blocks_world/problems/P10C10/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 1 33604 1
/home/gil/dev/test-set/blocks_world/problems/P01C01/ -cfa DynamicProgramming -p colin2 -tf Object -fr 0.50 -1 -1 1642 125743740 134
/home/gil/dev/test-set/blocks_world/problems/P01C02/ -cfa DynamicProgramming -p colin2 -tf Object -fr 0.50 -1 -1 3593 125816280 134
/home/gil/dev/test-set/blocks_world/problems/P01C03/ -cfa DynamicProgramming -p colin2 -tf Object -fr 0.50 -1 -1 2195 125781120 134
/home/gil/dev/test-set/blocks_world/problems/P01C04/ -cfa DynamicProgramming -p colin2 -tf Object -fr 0.50 67.068 82 8 64072 0
/home/gil/dev/test-set/blocks_world/problems/P01C05/ -cfa DynamicProgramming -p colin2 -tf Object -fr 0.50 68.070 78 106 6891776 0
/home/gil/dev/test-set/blocks_world/problems/P01C06/ -cfa DynamicProgramming -p colin2 -tf Object -fr 0.50 -1 -1 497 12787564 1
/home/gil/dev/test-set/blocks_world/problems/P01C07/ -cfa DynamicProgramming -p colin2 -tf Object -fr 0.50 -1 -1 3602 103627020 124
/home/gil/dev/test-set/blocks_world/problems/P01C08/ -cfa DynamicProgramming -p colin2 -tf Object -fr 0.50 52.054 63 23 629828 0
/home/gil/dev/test-set/blocks_world/problems/P01C09/ -cfa DynamicProgramming -p colin2 -tf Object -fr 0.50 75.080 92 1648 51643464 0
/home/gil/dev/test-set/blocks_world/problems/P01C10/ -cfa DynamicProgramming -p colin2 -tf Object -fr 0.50 53.049 60 81 808888 0
/home/gil/dev/test-set/blocks_world/problems/P02C01/ -cfa DynamicProgramming -p colin2 -tf Object -fr 0.50 39.045 55 218 10814700 0
/home/gil/dev/test-set/blocks_world/problems/P02C02/ -cfa DynamicProgramming -p colin2 -tf Object -fr 0.50 -1 -1 3134 125794868 134
/home/gil/dev/test-set/blocks_world/problems/P02C03/ -cfa DynamicProgramming -p colin2 -tf Object -fr 0.50 35.041 58 419 21554408 0
/home/gil/dev/test-set/blocks_world/problems/P02C04/ -cfa DynamicProgramming -p colin2 -tf Object -fr 0.50 -1 -1 52 2361832 1
/home/gil/dev/test-set/blocks_world/problems/P02C05/ -cfa DynamicProgramming -p colin2 -tf Object -fr 0.50 51.058 64 221 13417148 0
/home/gil/dev/test-set/blocks_world/problems/P02C06/ -cfa DynamicProgramming -p colin2 -tf Object -fr 0.50 26.033 42 2563 85498620 0
/home/gil/dev/test-set/blocks_world/problems/P02C07/ -cfa DynamicProgramming -p colin2 -tf Object -fr 0.50 -1 -1 2545 125785228 134
/home/gil/dev/test-set/blocks_world/problems/P02C08/ -cfa DynamicProgramming -p colin2 -tf Object -fr 0.50 34.048 64 479 23036292 0
